B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,Influence,Zone,Cost
2643,437820,34.042103,-118.256519,4:18,4:19,Vietnamese Restaurant,209,0.311011905,0,0.032594832
2644,437820,34.042103,-118.256519,4:20,4:21,Racetrack,426,0.633928571,0,0.060628922
2645,437820,34.042103,-118.256519,4:21,4:22,Garden Center,153,0.227678571,0,0.022653794
2646,437820,34.042103,-118.256519,4:22,4:23,Steakhouse,641,0.953869048,0,0.091084492
2647,437820,34.042103,-118.256519,4:24,4:25,Parking,262,0.389880952,0,0.04113851
2648,437820,34.042103,-118.256519,4:25,4:26,Sandwich Place,419,0.623511905,0,0.062977046
2649,437820,34.042103,-118.256519,4:26,4:27,American Restaurant,89,0.132440476,0,0.014175257
2650,437820,34.042103,-118.256519,4:29,4:30,Ramen / Noodle House,158,0.235119048,0,0.023582927
2651,437820,34.042103,-118.256519,4:30,4:31,Ferry,238,0.354166667,0,0.038097778
2652,437820,34.042103,-118.256519,4:32,4:33,Bike Rental / Bike Share,527,0.78422619,0,0.08335277
2653,437820,34.042103,-118.256519,4:33,4:34,Filipino Restaurant,469,0.697916667,0,0.063898292
2654,437820,34.042103,-118.256519,4:35,4:36,Salon / Barbershop,112,0.166666667,0,0.015783347
2655,437820,34.042103,-118.256519,4:38,4:39,Fair,464,0.69047619,0,0.065767716
2656,437820,34.042103,-118.256519,4:39,4:40,Museum,613,0.912202381,0,0.096508647
2657,437820,34.042103,-118.256519,4:41,4:42,Newsstand,566,0.842261905,0,0.076158373
2658,437820,34.042103,-118.256519,4:45,4:46,BBQ Joint,262,0.389880952,0,0.03523122
2659,437820,34.042103,-118.256519,4:46,4:47,Bus Station,348,0.517857143,0,0.056593414
2660,437820,34.042103,-118.256519,4:50,4:51,South American Restaurant,331,0.492559524,0,0.045717357
2661,437820,34.042103,-118.256519,4:52,4:53,Medical School,437,0.650297619,0,0.071221836
2662,437820,34.042103,-118.256519,4:55,4:56,Asian Restaurant,498,1.482142857,0,0.149510388
2663,437820,34.042103,-118.256519,4:58,4:59,Campground,432,1.285714286,0,0.13105614
2664,437820,34.042103,-118.256519,5:05,5:06,Nightlife Spot,476,1.416666667,0,0.142591796
2665,437820,34.042103,-118.256519,5:06,5:07,Sporting Goods Shop,84,0.125,0,0.01307026
2666,437820,34.042103,-118.256519,5:07,5:08,Miscellaneous Shop,227,0.337797619,0,0.033782773
2667,437820,34.042103,-118.256519,5:09,5:10,University,482,1.43452381,0,0.146658941
2668,437820,34.042103,-118.256519,5:14,5:15,Aquarium,276,0.821428571,0,0.083416706
2669,437820,34.042103,-118.256519,5:17,5:18,Financial or Legal Service,188,0.279761905,0,0.02552746
2670,437820,34.042103,-118.256519,5:18,5:19,Ethiopian Restaurant,605,0.900297619,0,0.087685965
2671,437820,34.042103,-118.256519,5:25,5:26,Mobile Phone Shop,374,0.556547619,0,0.052087235
2672,437820,34.042103,-118.256519,5:29,5:30,Park,467,0.694940476,0,0.064658964
2673,437820,34.042103,-118.256519,5:32,5:33,Subway,626,1.863095238,0,0.184923964
2674,437820,34.042103,-118.256519,5:33,5:34,Animal Shelter,439,0.65327381,0,0.06990317
2675,437820,34.042103,-118.256519,5:38,5:39,Neighborhood,413,0.614583333,0,0.058158186
2676,437820,34.042103,-118.256519,5:41,5:42,Molecular Gastronomy Restaurant,503,0.748511905,0,0.069637172
2677,437820,34.042103,-118.256519,5:44,5:45,Nursery School,360,1.071428571,0,0.115483898
2678,437820,34.042103,-118.256519,5:45,5:46,Dim Sum Restaurant,468,0.696428571,0,0.062880229
2679,437820,34.042103,-118.256519,5:46,5:47,Korean Restaurant,481,0.71577381,0,0.078169671
2680,437820,34.042103,-118.256519,5:47,5:48,Plaza,566,0.842261905,0,0.091755918
2681,437820,34.042103,-118.256519,5:50,5:51,Castle,564,1.678571429,0,0.153044743
2682,437820,34.042103,-118.256519,5:51,5:52,Fast Food Restaurant,137,0.203869048,0,0.021482852
2683,437820,34.042103,-118.256519,5:54,5:55,Dim Sum Restaurant,156,0.232142857,0,0.022536185
2684,437820,34.042103,-118.256519,5:56,5:57,Art Gallery,640,2.857142857,0,0.292668797
2685,437820,34.042103,-118.256519,5:57,5:58,Museum,595,1.770833333,0,0.173951209
2686,437820,34.042103,-118.256519,6:02,6:03,Castle,207,0.308035714,0,0.029242168
2687,437820,34.042103,-118.256519,6:08,6:09,Gym / Fitness Center,285,0.424107143,0,0.045977925
2688,437820,34.042103,-118.256519,6:10,6:11,Gaming Cafe,342,0.508928571,0,0.046999358
2689,437820,34.042103,-118.256519,6:13,6:14,City,423,1.258928571,0,0.11627512
2690,437820,34.042103,-118.256519,6:17,6:18,Tapas Restaurant,123,0.549107143,0,0.050758583
2691,437820,34.042103,-118.256519,6:19,6:20,Newsstand,586,0.87202381,0,0.082924248
2692,437820,34.042103,-118.256519,6:25,6:26,Law School,566,1.68452381,0,0.174820426
2693,437820,34.042103,-118.256519,6:26,6:27,Factory,315,0.46875,0,0.049854539
2694,437820,34.042103,-118.256519,6:27,6:28,College Theater,381,1.133928571,0,0.113439894
2695,437820,34.042103,-118.256519,6:28,6:29,Malaysian Restaurant,231,0.34375,0,0.031868307
2696,437820,34.042103,-118.256519,6:32,6:33,Newsstand,335,0.498511905,0,0.047148394
2697,437820,34.042103,-118.256519,6:33,6:34,Chinese Restaurant,114,0.169642857,0,0.016311773
2698,437820,34.042103,-118.256519,6:34,6:35,Bus Station,509,3.029761905,0,0.319480008
2699,437820,34.042103,-118.256519,6:35,6:36,Fried Chicken Joint,179,0.266369048,0,0.024566063
2700,437820,34.042103,-118.256519,6:38,6:39,River,474,1.410714286,0,0.132263437
2701,437820,34.042103,-118.256519,6:39,6:40,Museum,168,0.75,0,0.074399455
2702,437820,34.042103,-118.256519,6:40,6:41,Financial or Legal Service,106,0.157738095,0,0.01671702
2703,437820,34.042103,-118.256519,6:44,6:45,Planetarium,638,0.949404762,0,0.100396007
2704,437820,34.042103,-118.256519,6:45,6:46,Factory,380,0.56547619,0,0.055177666
2705,437820,34.042103,-118.256519,6:46,6:47,Taxi,204,0.303571429,0,0.028193335
2706,437820,34.042103,-118.256519,6:49,6:50,Professional & Other Places,138,0.410714286,0,0.040494757
2707,437820,34.042103,-118.256519,6:50,6:51,Gluten-free Restaurant,616,0.916666667,0,0.09377233
2708,437820,34.042103,-118.256519,6:52,6:53,Financial or Legal Service,253,0.75297619,0,0.07155403
2709,437820,34.042103,-118.256519,6:56,6:57,Salon / Barbershop,586,0.87202381,0,0.09045407
2710,437820,34.042103,-118.256519,6:58,6:59,Theater,83,0.24702381,0,0.026861422
2711,437820,34.042103,-118.256519,6:59,7:00,Internet Cafe,551,0.819940476,0,0.074680479
2712,437820,34.042103,-118.256519,7:04,7:05,Asian Restaurant,639,0.950892857,0,0.087764335
2713,437820,34.042103,-118.256519,7:05,7:06,Train Station,217,0.322916667,0,0.03169587
2714,437820,34.042103,-118.256519,7:07,7:08,Art Gallery,320,0.476190476,0,0.044023382
2715,437820,34.042103,-118.256519,7:08,7:09,Peruvian Restaurant,248,0.369047619,0,0.038012588
2716,437820,34.042103,-118.256519,7:09,7:10,Winery,642,0.955357143,0,0.090176933
2717,437820,34.042103,-118.256519,7:11,7:12,Mediterranean Restaurant,206,0.306547619,0,0.030993648
2718,437820,34.042103,-118.256519,7:13,7:14,Gift Shop,414,0.616071429,0,0.067143989
2719,437820,34.042103,-118.256519,7:15,7:16,Public Art,584,0.869047619,0,0.086958254
2720,437820,34.042103,-118.256519,7:17,7:18,Factory,373,1.110119048,0,0.113661942
2721,437820,34.042103,-118.256519,7:19,7:20,Gastropub,570,0.848214286,0,0.090669306
2722,437820,34.042103,-118.256519,7:20,7:21,Ferry,670,1.994047619,0,0.182423724
2723,437820,34.042103,-118.256519,7:22,7:23,Planetarium,350,0.520833333,0,0.055230881
2724,437820,34.042103,-118.256519,7:24,7:25,Home (private),585,0.870535714,0,0.087853099
2725,437820,34.042103,-118.256519,7:25,7:26,Brewery,217,0.322916667,0,0.030240411
2726,437820,34.042103,-118.256519,7:29,7:30,College & University,193,0.287202381,0,0.027481551
2727,437820,34.042103,-118.256519,7:33,7:34,Subway,625,0.930059524,0,0.101872243
2728,437820,34.042103,-118.256519,7:35,7:36,Vietnamese Restaurant,626,0.931547619,0,0.087439967
2729,437820,34.042103,-118.256519,7:39,7:40,Scenic Lookout,260,0.386904762,0,0.037087873
2730,437820,34.042103,-118.256519,7:41,7:42,Candy Store,268,0.398809524,0,0.040534474
2731,437820,34.042103,-118.256519,7:44,7:45,Peruvian Restaurant,553,0.822916667,0,0.089020535
2732,437820,34.042103,-118.256519,7:47,7:48,African Restaurant,425,0.632440476,0,0.06621887
2733,437820,34.042103,-118.256519,7:51,7:52,Scenic Lookout,130,0.193452381,0,0.019528089
2734,437820,34.042103,-118.256519,7:53,7:54,Furniture / Home Store,541,0.805059524,0,0.084077354
2735,437820,34.042103,-118.256519,7:58,7:59,Vegetarian / Vegan Restaurant,82,0.12202381,0,0.012809239
2736,437820,34.042103,-118.256519,7:59,8:00,Bagel Shop,114,0.169642857,0,0.018151917
2737,437820,34.042103,-118.256519,8:00,8:01,Tattoo Parlor,537,0.799107143,0,0.081498627
2738,437820,34.042103,-118.256519,8:04,8:05,Pizza Place,291,0.866071429,0,0.088906624
2739,437820,34.042103,-118.256519,8:05,8:06,Bridge,163,0.242559524,0,0.024418137
2740,437820,34.042103,-118.256519,8:06,8:07,Paper / Office Supplies Store,289,1.290178571,0,0.137979469
2741,437820,34.042103,-118.256519,8:07,8:08,Trade School,143,0.212797619,0,0.021069204
2742,437820,34.042103,-118.256519,8:10,8:11,Motorcycle Shop,453,0.674107143,0,0.066699447
2743,437820,34.042103,-118.256519,8:12,8:13,Falafel Restaurant,457,1.360119048,0,0.130891546
2744,437820,34.042103,-118.256519,8:15,8:16,Distillery,662,0.985119048,0,0.104263656
2745,437820,34.042103,-118.256519,8:17,8:18,Campground,449,1.336309524,0,0.135855322
2746,437820,34.042103,-118.256519,8:24,8:25,Sporting Goods Shop,518,0.770833333,0,0.082654594
2747,437820,34.042103,-118.256519,8:25,8:26,Italian Restaurant,640,0.952380952,0,0.09721638
2748,437820,34.042103,-118.256519,8:27,8:28,Parking,479,0.712797619,0,0.06477809
2749,437820,34.042103,-118.256519,8:29,8:30,Flower Shop,654,0.973214286,0,0.090516207
2750,437820,34.042103,-118.256519,8:32,8:33,Comedy Club,317,0.47172619,0,0.043701955
2751,437820,34.042103,-118.256519,8:34,8:35,Seafood Restaurant,171,0.254464286,0,0.024584251
2752,437820,34.042103,-118.256519,8:35,8:36,Rental Car Location,564,0.839285714,0,0.07627068
2753,437820,34.042103,-118.256519,8:36,8:37,Bookstore,567,0.84375,0,0.076209856
2754,437820,34.042103,-118.256519,8:38,8:39,Mosque,98,0.145833333,0,0.015647374
2755,437820,34.042103,-118.256519,8:40,8:41,Funeral Home,619,0.921130952,0,0.087417445
2756,437820,34.042103,-118.256519,8:45,8:46,Food Truck,288,0.857142857,0,0.084766524
2757,437820,34.042103,-118.256519,8:46,8:47,Post Office,147,0.21875,0,0.02088321
2758,437820,34.042103,-118.256519,8:48,8:49,Spanish Restaurant,236,0.351190476,0,0.038217713
2759,437820,34.042103,-118.256519,8:49,8:50,Indian Restaurant,332,0.494047619,0,0.052787947
2760,437820,34.042103,-118.256519,8:53,8:54,Professional & Other Places,249,0.741071429,0,0.077538292
2761,437820,34.042103,-118.256519,8:57,8:58,Hotel,165,0.245535714,0,0.02532821
2762,437820,34.042103,-118.256519,8:59,9:00,Moving Target,567,0.84375,0,0.085519708
2763,437820,34.042103,-118.256519,9:03,9:04,Bridal Shop,605,0.900297619,0,0.096714554
2764,437820,34.042103,-118.256519,9:05,9:06,Garden Center,112,0.166666667,0,0.015236159
2765,437820,34.042103,-118.256519,9:13,9:14,Gym / Fitness Center,413,0.614583333,0,0.058005168
2766,437820,34.042103,-118.256519,9:14,9:15,Fair,512,0.761904762,0,0.075951641
2767,437820,34.042103,-118.256519,9:18,9:19,Music Store,310,0.461309524,0,0.048291089
2768,437820,34.042103,-118.256519,9:19,9:20,Arts & Entertainment,439,0.65327381,0,0.071238741
2769,437820,34.042103,-118.256519,9:20,9:21,Science Museum,234,0.348214286,0,0.033289465
2770,437820,34.042103,-118.256519,9:21,9:22,Antique Shop,642,1.910714286,0,0.198375919
2771,437820,34.042103,-118.256519,9:24,9:25,Car Wash,604,0.898809524,0,0.089155524
2772,437820,34.042103,-118.256519,9:25,9:26,Stadium,607,0.90327381,0,0.092945939
2773,437820,34.042103,-118.256519,9:26,9:27,Thai Restaurant,434,1.291666667,0,0.136895713
2774,437820,34.042103,-118.256519,9:27,9:28,Shrine,626,1.863095238,0,0.178950175
2775,437820,34.042103,-118.256519,9:31,9:32,Indian Restaurant,632,0.94047619,0,0.094476607
2776,437820,34.042103,-118.256519,9:32,9:33,Music School,530,0.788690476,0,0.077733834
2777,437820,34.042103,-118.256519,9:36,9:37,Toy / Game Store,237,0.352678571,0,0.034125382
2778,437820,34.042103,-118.256519,9:38,9:39,German Restaurant,244,0.726190476,0,0.067966149
2779,437820,34.042103,-118.256519,9:41,9:42,Professional & Other Places,425,0.632440476,0,0.068009386
2780,437820,34.042103,-118.256519,9:44,9:45,Food,124,0.369047619,0,0.040472614
2781,437820,34.042103,-118.256519,9:47,9:48,Neighborhood,277,0.412202381,0,0.039228337
2782,437820,34.042103,-118.256519,9:48,9:49,Hardware Store,482,0.717261905,0,0.072708287
2783,437820,34.042103,-118.256519,9:49,9:50,Japanese Restaurant,255,0.379464286,0,0.03698541
2784,437820,34.042103,-118.256519,9:50,9:51,Rest Area,435,0.647321429,0,0.065097079
2785,437820,34.042103,-118.256519,9:52,9:53,Restaurant,254,0.37797619,0,0.036826724
2786,437820,34.042103,-118.256519,9:58,9:59,Bank,358,0.532738095,0,0.055548124
2787,437820,34.042103,-118.256519,10:01,10:02,South American Restaurant,456,0.678571429,0,0.069851611
2788,437820,34.042103,-118.256519,10:02,10:03,Rest Area,284,0.422619048,0,0.045436473
2789,437820,34.042103,-118.256519,10:03,10:04,Scenic Lookout,508,0.755952381,0,0.07901662
2790,437820,34.042103,-118.256519,10:06,10:07,Moroccan Restaurant,299,0.444940476,0,0.045060924
2791,437820,34.042103,-118.256519,10:07,10:08,Mosque,123,0.183035714,0,0.019244473
2792,437820,34.042103,-118.256519,10:11,10:12,Design Studio,171,0.254464286,0,0.025779386
2793,437820,34.042103,-118.256519,10:12,10:13,Airport,114,0.508928571,0,0.051054282
2794,437820,34.042103,-118.256519,10:16,10:17,Travel & Transport,248,0.369047619,0,0.037010646
2795,437820,34.042103,-118.256519,10:17,10:18,Community College,302,0.898809524,0,0.093807342
2796,437820,34.042103,-118.256519,10:18,10:19,Travel & Transport,532,0.791666667,0,0.080262861
2797,437820,34.042103,-118.256519,10:19,10:20,Shrine,165,0.245535714,0,0.025927436
2798,437820,34.042103,-118.256519,10:20,10:21,Church,552,0.821428571,0,0.086219424
2799,437820,34.042103,-118.256519,10:25,10:26,Vietnamese Restaurant,435,0.647321429,0,0.069378652
2800,437820,34.042103,-118.256519,10:26,10:27,Arepa Restaurant,559,1.663690476,0,0.170038158
2801,437820,34.042103,-118.256519,10:29,10:30,Dessert Shop,463,0.688988095,0,0.064532131
2802,437820,34.042103,-118.256519,10:32,10:33,Museum,514,0.764880952,0,0.080407997
2803,437820,34.042103,-118.256519,10:34,10:35,Playground,396,0.589285714,0,0.057951342
2804,437820,34.042103,-118.256519,10:35,10:36,Electronics Store,113,0.336309524,0,0.033684175
2805,437820,34.042103,-118.256519,10:44,10:45,Building,423,1.258928571,0,0.122725329
2806,437820,34.042103,-118.256519,10:45,10:46,Bridge,212,0.946428571,0,0.101077739
2807,437820,34.042103,-118.256519,10:47,10:48,Vegetarian / Vegan Restaurant,376,0.55952381,0,0.06035236
2808,437820,34.042103,-118.256519,10:49,10:50,Building,317,0.47172619,0,0.046711599
2809,437820,34.042103,-118.256519,10:50,10:51,Office,515,0.766369048,0,0.078260966
2810,437820,34.042103,-118.256519,10:54,10:55,Snack Place,394,0.586309524,0,0.053588206
2811,437820,34.042103,-118.256519,10:55,10:56,Sculpture Garden,176,0.785714286,0,0.0799367
2812,437820,34.042103,-118.256519,10:56,10:57,Zoo,637,0.947916667,0,0.101773516
2813,437820,34.042103,-118.256519,10:57,10:58,Animal Shelter,513,0.763392857,0,0.080817639
2814,437820,34.042103,-118.256519,10:58,10:59,University,390,0.580357143,0,0.055101904
2815,437820,34.042103,-118.256519,11:00,11:01,Ethiopian Restaurant,279,0.415178571,0,0.043818634
2816,437820,34.042103,-118.256519,11:03,11:04,Zoo,350,0.520833333,0,0.055903793
2817,437820,34.042103,-118.256519,11:06,11:07,Storage Facility,146,0.217261905,0,0.022918331
2818,437820,34.042103,-118.256519,11:08,11:09,Performing Arts Venue,492,0.732142857,0,0.07000724
2819,437820,34.042103,-118.256519,11:10,11:11,Other Nightlife,189,0.28125,0,0.028020591
2820,437820,34.042103,-118.256519,11:13,11:14,Dummy,106,0.157738095,0,0.015630098
2821,437820,34.042103,-118.256519,11:17,11:18,Subway,339,0.504464286,0,0.050390167
2822,437820,34.042103,-118.256519,11:18,11:19,Beach,299,0.444940476,0,0.047587446
2823,437820,34.042103,-118.256519,11:19,11:20,Deli / Bodega,294,0.4375,0,0.047072363
2824,437820,34.042103,-118.256519,11:20,11:21,Drugstore / Pharmacy,609,0.90625,0,0.092190293
2825,437820,34.042103,-118.256519,11:21,11:22,Japanese Restaurant,141,0.209821429,0,0.02284452
2826,437820,34.042103,-118.256519,11:22,11:23,Embassy / Consulate,460,0.68452381,0,0.074217447
2827,437820,34.042103,-118.256519,11:24,11:25,Record Shop,557,0.828869048,0,0.084550063
2828,437820,34.042103,-118.256519,11:25,11:26,Board Shop,396,0.589285714,0,0.064328909
2829,437820,34.042103,-118.256519,11:28,11:29,Bridal Shop,591,0.879464286,0,0.09530256
2830,437820,34.042103,-118.256519,11:30,11:31,Middle Eastern Restaurant,369,0.549107143,0,0.053897976
2831,437820,34.042103,-118.256519,11:36,11:37,Medical School,294,0.4375,0,0.043585593
2832,437820,34.042103,-118.256519,11:37,11:38,Comedy Club,394,1.758928571,0,0.193021229
2833,437820,34.042103,-118.256519,11:39,11:40,Falafel Restaurant,404,1.202380952,0,0.126264627
2834,437820,34.042103,-118.256519,11:40,11:41,Synagogue,448,1.333333333,0,0.127894929
2835,437820,34.042103,-118.256519,11:44,11:45,French Restaurant,104,0.154761905,0,0.014323628
2836,437820,34.042103,-118.256519,11:45,11:46,Sporting Goods Shop,274,0.407738095,0,0.040750327
2837,437820,34.042103,-118.256519,11:46,11:47,Travel & Transport,87,0.258928571,0,0.027667819
2838,437820,34.042103,-118.256519,11:47,11:48,Falafel Restaurant,128,0.19047619,0,0.020927309
2839,437820,34.042103,-118.256519,11:48,11:49,Cupcake Shop,240,0.357142857,0,0.032350033
2840,437820,34.042103,-118.256519,11:52,11:53,Board Shop,209,0.311011905,0,0.033946454
2841,437820,34.042103,-118.256519,11:54,11:55,Financial or Legal Service,610,0.907738095,0,0.092242451
2842,437820,34.042103,-118.256519,11:57,11:58,Embassy / Consulate,270,0.803571429,0,0.085535721
2843,437820,34.042103,-118.256519,11:59,12:00,Shop & Service,308,0.458333333,0,0.046407529
2844,437820,34.042103,-118.256519,12:00,12:01,Museum,492,0.732142857,0,0.07150996
2845,437820,34.042103,-118.256519,12:01,12:02,Park,253,0.376488095,0,0.039111623
2846,437820,34.042103,-118.256519,12:02,12:03,Scandinavian Restaurant,176,0.261904762,0,0.025977181
2847,437820,34.042103,-118.256519,12:04,12:05,Embassy / Consulate,425,1.897321429,0,0.180423531
2848,437820,34.042103,-118.256519,12:06,12:07,Japanese Restaurant,189,0.5625,0,0.052923175
2849,437820,34.042103,-118.256519,12:08,12:09,Diner,344,0.511904762,0,0.056195016
2850,437820,34.042103,-118.256519,12:11,12:12,Home (private),372,0.553571429,0,0.057760709
2851,437820,34.042103,-118.256519,12:13,12:14,Indian Restaurant,582,0.866071429,0,0.078574387
2852,437820,34.042103,-118.256519,12:14,12:15,Arcade,523,0.77827381,0,0.080840932
2853,437820,34.042103,-118.256519,12:22,12:23,Board Shop,416,0.619047619,0,0.063686713
2854,437820,34.042103,-118.256519,12:25,12:26,Bakery,245,0.364583333,0,0.034007347
2855,437820,34.042103,-118.256519,12:26,12:27,Bagel Shop,109,0.162202381,0,0.016688555
2856,437820,34.042103,-118.256519,12:27,12:28,Steakhouse,487,0.724702381,0,0.067042251
2857,437820,34.042103,-118.256519,12:30,12:31,Student Center,619,1.842261905,0,0.176779407
2858,437820,34.042103,-118.256519,12:31,12:32,Smoke Shop,271,0.806547619,0,0.073228153
2859,437820,34.042103,-118.256519,12:32,12:33,Playground,332,0.494047619,0,0.046418669
