B_index,B_id,Latitude,Longitude,Media,B_Size,Zone,End_time,Start_time,Influence,Cost
2220,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,0.875,20:55,0.070725413,0.007555959
2221,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,21:10,21:05,0.070725413,0.006599005
2222,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,21:15,21:10,0.070725413,0.006795566
2223,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,21:35,21:30,0.070725413,0.00754481
2224,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,21:40,21:35,0.141450827,0.014664609
2225,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,21:45,21:40,0.070725413,0.006994776
2226,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,21:55,21:50,0.070725413,0.007382513
2227,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,22:05,22:00,0.070725413,0.006936654
2228,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,22:10,22:05,0.070725413,0.007073843
2229,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,22:35,22:30,0.070725413,0.007454049
2230,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,22:50,22:45,0.070725413,0.006541798
2231,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,22:55,22:50,0.070725413,0.007177595
2232,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,0.958333333,22:55,0.070725413,0.006658231
2233,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,23:10,23:05,0.070725413,0.007421803
2234,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,23:35,23:30,0.070725413,0.007260768
2235,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,23:40,23:35,0.070725413,0.006924039
2236,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,23:45,23:40,0.21217624,0.02296904
2237,1045,40.71736735,-73.99930813,Permanent Bulletin,1480,3,23:55,23:50,0.141450827,0.014270794
2238,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:10,0:05,0.059638727,0.006081155
2239,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:15,0:10,0.059638727,0.005476013
2240,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:20,0:15,0.149096817,0.014173953
2241,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:25,0:20,0.029819363,0.003043426
2242,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:35,0:30,0.029819363,0.002949776
2243,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:40,0:35,0.059638727,0.006300623
2244,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:45,0:40,0.029819363,0.003032731
2245,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:50,0:45,0.029819363,0.002845896
2246,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0:55,0:50,0.059638727,0.005619775
2247,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0.041666667,0:55,0.059638727,0.006482093
2248,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:05,1:00,0.029819363,0.003268279
2249,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:15,1:10,0.119277454,0.01282195
2250,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:20,1:15,0.029819363,0.002855396
2251,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:25,1:20,0.029819363,0.003223799
2252,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:30,1:25,0.029819363,0.002690942
2253,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:35,1:30,0.119277454,0.011256261
2254,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:40,1:35,0.029819363,0.003159715
2255,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:45,1:40,0.059638727,0.006395176
2256,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:50,1:45,0.059638727,0.006398534
2257,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1:55,1:50,0.029819363,0.003146204
2258,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0.083333333,1:55,0.029819363,0.003262996
2259,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,2:05,2:00,0.029819363,0.003058973
2260,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,2:10,2:05,0.029819363,0.002849787
2261,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,2:25,2:20,0.08945809,0.008663341
2262,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,2:40,2:35,0.029819363,0.003199623
2263,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,2:50,2:45,0.059638727,0.006413652
2264,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0.125,2:55,0.029819363,0.002756462
2265,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,3:15,3:10,0.029819363,0.003279185
2266,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,3:25,3:20,0.029819363,0.003088899
2267,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,3:30,3:25,0.059638727,0.005477805
2268,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,3:40,3:35,0.059638727,0.005683689
2269,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,4:10,4:05,0.059638727,0.00627088
2270,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,4:15,4:10,0.029819363,0.002925379
2271,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,4:20,4:15,0.029819363,0.003165654
2272,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,4:30,4:25,0.029819363,0.002933679
2273,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,4:45,4:40,0.029819363,0.003030392
2274,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,4:50,4:45,0.029819363,0.003029604
2275,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0.208333333,4:55,0.029819363,0.002978581
2276,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,5:05,5:00,0.029819363,0.00290804
2277,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,5:10,5:05,0.029819363,0.002998093
2278,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,5:30,5:25,0.029819363,0.002870367
2279,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,5:35,5:30,0.059638727,0.005528204
2280,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,6:05,6:00,0.029819363,0.003121868
2281,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,6:10,6:05,0.029819363,0.003047778
2282,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,6:35,6:30,0.029819363,0.002962431
2283,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,7:05,7:00,0.08945809,0.008502228
2284,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,7:20,7:15,0.029819363,0.003082089
2285,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,7:25,7:20,0.059638727,0.005754418
2286,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,8:10,8:05,0.029819363,0.002929065
2287,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,8:30,8:25,0.029819363,0.003014594
2288,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,8:40,8:35,0.029819363,0.002740174
2289,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,9:05,9:00,0.029819363,0.00318598
2290,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,11:55,11:50,0.029819363,0.003259507
2291,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,12:35,12:30,0.029819363,0.002768558
2292,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,16:35,16:30,0.029819363,0.003036875
2293,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,16:40,16:35,0.029819363,0.003170656
2294,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0.708333333,16:55,0.029819363,0.002787771
2295,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,17:25,17:20,0.029819363,0.002977412
2296,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,18:35,18:30,0.029819363,0.003156864
2297,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0.791666667,18:55,0.029819363,0.003145547
2298,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,19:35,19:30,0.029819363,0.002885739
2299,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,20:25,20:20,0.029819363,0.003218844
2300,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,20:40,20:35,0.08945809,0.008272862
2301,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,20:55,20:50,0.059638727,0.006101159
2302,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,0.875,20:55,0.029819363,0.002755616
2303,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,21:25,21:20,0.029819363,0.002930127
2304,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,21:30,21:25,0.029819363,0.002821798
2305,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,21:45,21:40,0.029819363,0.002905423
2306,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,22:10,22:05,0.029819363,0.002759638
2307,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,22:15,22:10,0.029819363,0.003242042
2308,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,22:25,22:20,0.029819363,0.003084809
2309,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,22:40,22:35,0.029819363,0.002861951
2310,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,23:15,23:10,0.029819363,0.00307589
2311,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,23:20,23:15,0.029819363,0.002992263
2312,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,23:25,23:20,0.029819363,0.003187546
2313,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,23:30,23:25,0.08945809,0.008372024
2314,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,23:35,23:30,0.059638727,0.006441633
2315,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,23:40,23:35,0.029819363,0.003259182
2316,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,23:45,23:40,0.08945809,0.009025491
2317,1046,40.72056218,-73.99418662,Permanent Bulletin,624,3,1,23:55,0.029819363,0.00311688
2318,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0:05,0:00,0.032113161,0.003342979
2319,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0:15,0:10,0.032113161,0.003482879
2320,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0:20,0:15,0.032113161,0.003060472
2321,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0:25,0:20,0.032113161,0.002950359
2322,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0:30,0:25,0.032113161,0.003305335
2323,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0:50,0:45,0.064226321,0.006846465
2324,1047,40.718046,-73.985882,Permanent Bulletin,672,3,1:30,1:25,0.032113161,0.003372947
2325,1047,40.718046,-73.985882,Permanent Bulletin,672,3,1:50,1:45,0.032113161,0.003004963
2326,1047,40.718046,-73.985882,Permanent Bulletin,672,3,1:55,1:50,0.032113161,0.003378228
2327,1047,40.718046,-73.985882,Permanent Bulletin,672,3,2:05,2:00,0.064226321,0.006181768
2328,1047,40.718046,-73.985882,Permanent Bulletin,672,3,2:45,2:40,0.032113161,0.00339538
2329,1047,40.718046,-73.985882,Permanent Bulletin,672,3,2:50,2:45,0.032113161,0.003207584
2330,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0.125,2:55,0.032113161,0.003042499
2331,1047,40.718046,-73.985882,Permanent Bulletin,672,3,3:10,3:05,0.032113161,0.003402978
2332,1047,40.718046,-73.985882,Permanent Bulletin,672,3,3:30,3:25,0.032113161,0.003364831
2333,1047,40.718046,-73.985882,Permanent Bulletin,672,3,3:45,3:40,0.032113161,0.003049584
2334,1047,40.718046,-73.985882,Permanent Bulletin,672,3,3:55,3:50,0.032113161,0.003057772
2335,1047,40.718046,-73.985882,Permanent Bulletin,672,3,4:10,4:05,0.064226321,0.006998339
2336,1047,40.718046,-73.985882,Permanent Bulletin,672,3,4:15,4:10,0.032113161,0.003120266
2337,1047,40.718046,-73.985882,Permanent Bulletin,672,3,4:45,4:40,0.032113161,0.00308475
2338,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0.208333333,4:55,0.032113161,0.003137997
2339,1047,40.718046,-73.985882,Permanent Bulletin,672,3,5:15,5:10,0.032113161,0.003300682
2340,1047,40.718046,-73.985882,Permanent Bulletin,672,3,5:55,5:50,0.032113161,0.003108244
2341,1047,40.718046,-73.985882,Permanent Bulletin,672,3,6:15,6:10,0.032113161,0.003443524
2342,1047,40.718046,-73.985882,Permanent Bulletin,672,3,6:30,6:25,0.032113161,0.003308952
2343,1047,40.718046,-73.985882,Permanent Bulletin,672,3,6:55,6:50,0.032113161,0.003030835
2344,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0.333333333,7:55,0.032113161,0.002993367
2345,1047,40.718046,-73.985882,Permanent Bulletin,672,3,8:30,8:25,0.064226321,0.006446405
2346,1047,40.718046,-73.985882,Permanent Bulletin,672,3,16:10,16:05,0.032113161,0.003101986
2347,1047,40.718046,-73.985882,Permanent Bulletin,672,3,16:20,16:15,0.032113161,0.003107134
2348,1047,40.718046,-73.985882,Permanent Bulletin,672,3,16:30,16:25,0.032113161,0.00307192
2349,1047,40.718046,-73.985882,Permanent Bulletin,672,3,0.708333333,16:55,0.032113161,0.003390353
2350,1047,40.718046,-73.985882,Permanent Bulletin,672,3,17:10,17:05,0.032113161,0.00332283
2351,1047,40.718046,-73.985882,Permanent Bulletin,672,3,18:35,18:30,0.032113161,0.003383051
2352,1047,40.718046,-73.985882,Permanent Bulletin,672,3,21:30,21:25,0.032113161,0.003170898
2353,1047,40.718046,-73.985882,Permanent Bulletin,672,3,22:10,22:05,0.064226321,0.006203476
2354,1047,40.718046,-73.985882,Permanent Bulletin,672,3,22:35,22:30,0.032113161,0.003201079
2355,1047,40.718046,-73.985882,Permanent Bulletin,672,3,22:55,22:50,0.032113161,0.003142684
2356,1047,40.718046,-73.985882,Permanent Bulletin,672,3,23:10,23:05,0.032113161,0.003009594
2357,1047,40.718046,-73.985882,Permanent Bulletin,672,3,23:45,23:40,0.032113161,0.0031248
2358,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,0:10,0:05,0.05734493,0.005726068
2359,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,0:40,0:35,0.05734493,0.005275581
2360,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,2:25,2:20,0.05734493,0.005563308
2361,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,0.166666667,3:55,0.05734493,0.005486282
2362,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,10:45,10:40,0.05734493,0.005884503
2363,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,11:15,11:10,0.05734493,0.006061389
2364,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,12:20,12:15,0.05734493,0.006025649
2365,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,12:35,12:30,0.05734493,0.006268307
2366,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,13:20,13:15,0.05734493,0.005507915
2367,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,0.583333333,13:55,0.05734493,0.005704374
2368,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,15:20,15:15,0.05734493,0.005916335
2369,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,21:55,21:50,0.05734493,0.005679971
2370,1049,40.758066,-73.998011,Permanent Bulletin,1200,3,23:55,23:50,0.05734493,0.005569722
2371,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,0:35,0:30,0.044958425,0.004557583
2372,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,3:20,3:15,0.044958425,0.004353418
2373,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,0.208333333,4:55,0.044958425,0.004600443
2374,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,11:55,11:50,0.044958425,0.004630861
2375,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,16:20,16:15,0.044958425,0.004188869
2376,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,17:20,17:15,0.044958425,0.004328217
2377,1053,40.7142,-73.99419,Permanent Bulletin,940.8,3,0.833333333,19:55,0.044958425,0.004326809
2378,1053,40.7142,-73.99419,Permanent Bulletin,940.8,3,21:45,21:40,0.044958425,0.004394124
2379,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,21:50,21:45,0.044958425,0.004601915
2380,1053,40.7142,-73.99419,Permanent Bulletin,940.8,3,22:40,22:35,0.044958425,0.004458271
2381,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,22:45,22:40,0.044958425,0.004634264
2382,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,23:30,23:25,0.044958425,0.004911085
2383,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,3:20,3:15,0.044958425,0.004310933
2384,1053,40.7142,-73.99419,Permanent Bulletin,940.8,3,0.208333333,4:55,0.044958425,0.004187336
2385,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,0.333333333,7:55,0.044958425,0.004265639
2386,1053,40.7142,-73.99419,Permanent Bulletin,940.8,3,11:55,11:50,0.044958425,0.00423968
2387,1053,40.7142,-73.99419,Permanent Bulletin,940.8,3,17:20,17:15,0.044958425,0.004258396
2388,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,0.833333333,19:55,0.044958425,0.004049993
2389,1053,40.7142,-73.99419,Permanent Bulletin,940.8,3,21:45,21:40,0.044958425,0.004567495
2390,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,21:50,21:45,0.044958425,0.004224981
2391,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,22:40,22:35,0.044958425,0.004325617
2392,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,23:15,23:10,0.044958425,0.004409493
2393,1053,40.71450458,-73.99404621,Permanent Bulletin,940.8,3,23:30,23:25,0.044958425,0.004348408
2394,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,0:05,0:00,0.044958425,0.004069276
2395,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,0.208333333,4:55,0.044958425,0.004757184
2396,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,11:55,11:50,0.044958425,0.004320808
2397,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,0.583333333,13:55,0.044958425,0.004471314
2398,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,0.75,17:55,0.044958425,0.004260246
2399,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,21:45,21:40,0.044958425,0.004180981
2400,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,0:05,0:00,0.044958425,0.00459778
2401,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,0.208333333,4:55,0.044958425,0.004147312
2402,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,11:55,11:50,0.044958425,0.004836411
2403,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,0.583333333,13:55,0.044958425,0.004106775
2404,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,0.75,17:55,0.044958425,0.00438274
2405,1054,40.713319,-73.993631,Permanent Bulletin,940.8,3,21:45,21:40,0.044958425,0.004246894
2406,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,5:40,5:35,0.032113161,0.002975967
2407,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,5:50,5:45,0.032113161,0.003324435
2408,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,6:05,6:00,0.032113161,0.002915892
2409,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,10:55,10:50,0.064226321,0.006474557
2410,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,11:45,11:40,0.032113161,0.003445866
2411,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,12:05,12:00,0.032113161,0.00351658
2412,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,12:20,12:15,0.064226321,0.006681605
2413,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,16:40,16:35,0.032113161,0.003510883
2414,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,20:05,20:00,0.032113161,0.002923535
2415,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,20:30,20:25,0.032113161,0.003328949
2416,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,21:05,21:00,0.032113161,0.002911818
2417,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,22:55,22:50,0.032113161,0.002993298
2418,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,23:20,23:15,0.032113161,0.002916805
2419,1057,40.84912725,-73.9336335,Permanent Bulletin,672,1,23:25,23:20,0.032113161,0.003395837
2420,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,0:10,0:05,0.224792125,0.023914542
2421,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,0:15,0:10,0.032113161,0.002901366
2422,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,0:25,0:20,0.032113161,0.003012918
2423,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,0:30,0:25,0.032113161,0.003027593
2424,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,0:45,0:40,0.096339482,0.009510451
2425,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,0:50,0:45,0.032113161,0.003180149
2426,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,0:55,0:50,0.032113161,0.003271792
2427,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:05,1:00,0.064226321,0.006250271
2428,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:10,1:05,0.064226321,0.005835143
2429,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:20,1:15,0.160565803,0.017175426
2430,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:25,1:20,0.096339482,0.010241186
2431,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:30,1:25,0.032113161,0.002899708
2432,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:35,1:30,0.032113161,0.00323833
2433,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:40,1:35,0.032113161,0.00321732
2434,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:50,1:45,0.032113161,0.003114803
2435,1060,40.80779784,-73.94514726,Permanent Bulletin,672,1,1:55,1:50,0.032113161,0.002995002
